timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
4.71E+12,0.72099304,1.2034912,10.413895,-0.3017578,0.16600037,-0.33988953,17.408752,9.132385,-51.861572,0.179834208,1.075908851,12.17999076,-0.329788299,-0.18646678,-0.375577284,18.2412743,8.182058767,-51.91350046
4.71E+12,0.8383179,1.2815399,10.1501465,-0.3013153,0.21708679,-0.3371277,16.37268,7.725525,-51.44806,0.233950091,1.088667086,12.00338118,-0.32698525,-0.151220065,-0.372008509,18.15802207,8.27709139,-51.90830761
4.71E+12,0.8261566,1.4246979,9.845825,-0.3028717,0.26387024,-0.34088135,16.37268,7.725525,-51.44806,0.294386872,1.107954367,11.81805771,-0.324418255,-0.11438938,-0.368520428,17.97948786,8.221934751,-51.86228285
4.71E+12,0.8578186,1.5384216,9.453369,-0.30326843,0.30259705,-0.35003662,16.37268,7.725525,-51.44806,0.347563845,1.139628721,11.62083444,-0.322263599,-0.076563418,-0.36575652,17.81880708,8.172293776,-51.82086057
4.71E+12,0.7838898,1.6260834,8.954254,-0.3003235,0.3279724,-0.36463928,16.37268,7.725525,-51.44806,0.398589321,1.179508009,11.4040879,-0.320364082,-0.038647371,-0.36418453,17.67419437,8.127616899,-51.78358051
4.71E+12,0.62309265,1.628952,8.482361,-0.29899597,0.3365631,-0.38554382,16.259766,7.536316,-51.411438,0.437119368,1.224165548,11.15910451,-0.318360024,-0.001985394,-0.364230005,17.54404293,8.087407709,-51.75002846
4.71E+12,0.42337036,1.567276,8.068939,-0.29743958,0.32574463,-0.40927124,16.259766,7.536316,-51.411438,0.455716697,1.264644193,10.89143016,-0.316423619,0.031869456,-0.366361387,17.41561524,8.032298538,-51.71616941
4.71E+12,0.31417847,1.4853363,7.6518097,-0.29911804,0.30499268,-0.42977905,16.259766,7.536316,-51.411438,0.452482063,1.294907374,10.60918104,-0.314525215,0.061256973,-0.370652372,17.30003031,7.982700284,-51.68569627
4.71E+12,0.3000946,1.3807983,7.3579865,-0.3153534,0.28025818,-0.44630432,16.259766,7.536316,-51.411438,0.438651704,1.313950266,10.31344391,-0.312984497,0.085630544,-0.37656504,17.19600388,7.938061856,-51.65827044
4.71E+12,0.25715637,1.3373871,7.150635,-0.34838867,0.25408936,-0.45567322,17.726135,9.654236,-51.887512,0.424795993,1.32063507,10.01789817,-0.313221388,0.105093307,-0.383538968,17.10238009,7.89788727,-51.6335872
4.71E+12,0.291687,1.3106842,7.076355,-0.39414978,0.23394775,-0.46246338,17.726135,9.654236,-51.887512,0.408032031,1.322310273,9.73117185,-0.316738116,0.119992913,-0.390752393,17.16475558,8.073522143,-51.65897968
4.71E+12,0.44599915,1.3270264,7.017334,-0.44654846,0.22349548,-0.46809387,17.726135,9.654236,-51.887512,0.396397528,1.321147665,9.465690165,-0.324479282,0.131388396,-0.397923492,17.22089353,8.231593529,-51.68183291
4.71E+12,0.64711,1.4241791,7.018997,-0.50198364,0.22120667,-0.47079468,17.726135,9.654236,-51.887512,0.40135769,1.321735539,9.220854548,-0.3366862,0.140599105,-0.404940529,17.27141767,8.373857776,-51.70240082
4.71E+12,0.87623596,1.4295502,7.126007,-0.55506897,0.22457886,-0.4772339,18.458557,9.768677,-52.23236,0.425932921,1.331979895,9.000668793,-0.353215944,0.148659861,-0.411525945,17.31688941,8.501895598,-51.72091194
4.71E+12,0.8666992,1.0950775,7.294235,-0.6091461,0.22724915,-0.49105835,18.458557,9.768677,-52.23236,0.470963225,1.341736926,8.813202614,-0.373401247,0.156251761,-0.41809674,17.43105617,8.628573738,-51.77205674
4.71E+12,0.86650085,1.0345154,7.6845245,-0.65167236,0.22845459,-0.51420593,18.458557,9.768677,-52.23236,0.510536822,1.317070983,8.661305853,-0.396975732,0.1633515,-0.425392901,17.53380625,8.742584065,-51.81808707
4.71E+12,0.9008026,1.2059174,8.007355,-0.6820984,0.22346497,-0.53726196,18.458557,9.768677,-52.23236,0.546133225,1.288815425,8.563627717,-0.422445395,0.169861809,-0.434274204,17.62628132,8.845193358,-51.85951436
4.71E+12,0.86683655,1.3555756,8.087097,-0.6958008,0.21910095,-0.5567932,18.492126,9.768677,-52.249146,0.581600163,1.280525622,8.508000446,-0.448410695,0.175222125,-0.44457298,17.70950889,8.937541722,-51.89679893
4.71E+12,0.9069977,1.3407593,8.042648,-0.6920929,0.2189331,-0.582016,18.492126,9.768677,-52.249146,0.610123801,1.28803062,8.465910101,-0.473149706,0.179610008,-0.455795002,17.7877706,9.02065525,-51.93203363
4.71E+12,0.9110565,1.1842957,7.9433746,-0.68200684,0.22898865,-0.60935974,18.492126,9.768677,-52.249146,0.639811191,1.293303488,8.423583891,-0.495044025,0.183542317,-0.468417101,17.85820614,9.095457425,-51.96374487
4.71E+12,0.82839966,1.0312347,7.84523,-0.6750946,0.24633789,-0.6421814,18.492126,9.768677,-52.249146,0.666935722,1.282402709,8.375562962,-0.513740307,0.18808695,-0.482511365,17.92159813,9.162779383,-51.99228498
4.71E+12,0.8181305,0.8759918,7.8536987,-0.6793823,0.26652527,-0.6767731,18.492126,9.768677,-52.249146,0.683082116,1.257285908,8.322529666,-0.529875736,0.193912044,-0.498478369,17.97865092,9.223369144,-52.01797109
4.71E+12,0.69400024,0.74108887,8.34108,-0.7018585,0.29733276,-0.7068939,18.492126,9.768677,-52.249146,0.696586954,1.219156497,8.275646569,-0.544826392,0.201173367,-0.516307842,18.02999842,9.27789993,-52.04108858
4.71E+12,0.36824036,0.457016,8.64621,-0.7303009,0.32977295,-0.730423,18.492126,9.768677,-52.249146,0.696328283,1.171349735,8.282189912,-0.560529603,0.210789306,-0.535366448,18.07621118,9.326977637,-52.06189432
4.71E+12,0.09312439,0.3497467,8.930649,-0.7484741,0.35966492,-0.74835205,16.438293,11.839294,-52.575684,0.663519491,1.099916361,8.318591921,-0.577506733,0.22268767,-0.554872103,18.11780266,9.371147573,-52.08061949
4.71E+12,-0.09901428,0.34838867,9.129715,-0.75375366,0.38320923,-0.7522888,16.438293,11.839294,-52.575684,0.606479981,1.024899395,8.379797629,-0.59460347,0.236385395,-0.574220098,17.9498517,9.617962216,-52.13012594
4.71E+12,-0.36909485,0.29592896,9.208466,-0.7296295,0.3939209,-0.7400818,16.438293,11.839294,-52.575684,0.535930555,0.957248323,8.454789366,-0.610518489,0.251067779,-0.592026968,17.79869583,9.840095394,-52.17468174
4.71E+12,-0.6452179,0.08540344,9.277618,-0.68258667,0.3904419,-0.7245331,16.438293,11.839294,-52.575684,0.445428014,0.891116386,8.530157029,-0.62242959,0.265353091,-0.606832451,17.66265554,10.04001525,-52.21478197
4.71E+12,-0.96084595,-0.18353271,9.394058,-0.6221771,0.37443542,-0.7001953,16.946411,12.687683,-52.0813,0.336363423,0.810545092,8.604903126,-0.628445298,0.277861972,-0.618602516,17.54021929,10.21994313,-52.25087217
4.71E+12,-1.2364807,-0.3513031,9.425827,-0.5498657,0.3503723,-0.6628113,16.946411,12.687683,-52.0813,0.206642485,0.711137312,8.683818614,-0.627818478,0.287519317,-0.626761794,17.48083846,10.46671712,-52.23391496
4.71E+12,-1.4350128,-0.38182068,9.404388,-0.4671936,0.32304382,-0.6091919,16.946411,12.687683,-52.0813,0.062330167,0.60489327,8.758019452,-0.6200232,0.293804615,-0.630366745,17.42739571,10.6888137,-52.21865346
4.71E+12,-1.4023438,-0.2791748,9.250183,-0.37704468,0.29797363,-0.5394287,16.946411,12.687683,-52.0813,-0.08740413,0.506221875,8.822656307,-0.60474024,0.296728536,-0.62824926,17.37929724,10.88870063,-52.20491811
4.71E+12,-1.2709808,-0.16996765,8.979507,-0.27156067,0.27085876,-0.4482727,17.092896,12.814331,-52.14691,-0.218898097,0.427682208,8.865408976,-0.581970684,0.296853045,-0.619367204,17.33600862,11.06859887,-52.1925563
4.71E+12,-1.0120239,0.05189514,8.61203,-0.17393494,0.24786377,-0.35803223,17.092896,12.814331,-52.14691,-0.324106367,0.367917222,8.876818779,-0.550929683,0.294253616,-0.602257754,17.31169736,11.24317208,-52.18799167
4.71E+12,-0.77394104,0.34568787,8.21756,-0.08413696,0.22706604,-0.274765,17.092896,12.814331,-52.14691,-0.39289812,0.336315014,8.850339901,-0.513230208,0.289614632,-0.577835202,17.28981722,11.40028798,-52.18388351
4.71E+12,-0.36808777,0.5545044,7.816986,-0.003143311,0.21090698,-0.2027893,17.092896,12.814331,-52.14691,-0.431002412,0.337252299,8.787061911,-0.470320884,0.283359773,-0.547528181,17.2701251,11.54169228,-52.18018615
4.71E+12,0.029037476,0.7803955,7.4090576,0.06011963,0.20761108,-0.14294434,19.482422,15.008545,-53.0365,-0.424710948,0.358977509,8.69005432,-0.423603126,0.276114493,-0.513054293,17.25240219,11.66895615,-52.17685854
4.71E+12,0.4703064,1.1248779,6.9217224,0.102874756,0.21339417,-0.10057068,19.482422,15.008545,-53.0365,-0.379336106,0.401119309,8.561954648,-0.375230851,0.269264152,-0.476043298,17.47540417,12.00291504,-52.26282269
4.71E+12,0.798645,1.4609375,6.637085,0.12741089,0.22207642,-0.07626343,19.482422,15.008545,-53.0365,-0.294371855,0.473495168,8.397931423,-0.32742029,0.263677154,-0.438496036,17.67610595,12.30347803,-52.34019042
4.71E+12,1.0112457,1.643219,6.643158,0.13168335,0.22497559,-0.075653076,19.482422,15.008545,-53.0365,-0.18507017,0.572239401,8.221846781,-0.281937172,0.25951708,-0.402272776,17.85673756,12.57398473,-52.40982138
4.71E+12,0.9077759,1.6119843,6.6907043,0.12632751,0.2162323,-0.0987854,19.007874,16.12091,-50.405884,-0.065438583,0.679337361,8.063977903,-0.24057512,0.256062931,-0.369610806,18.019306,12.81744076,-52.47248924
4.71E+12,0.5899048,1.5406036,6.641861,0.12030029,0.20251465,-0.13679504,19.007874,16.12091,-50.405884,0.031882866,0.772602055,7.926650542,-0.203884857,0.252079868,-0.342528265,18.1181628,13.14778768,-52.26582871
4.71E+12,0.30186462,1.4804993,6.563507,0.11451721,0.19851685,-0.17382813,19.007874,16.12091,-50.405884,0.087685059,0.849402209,7.798171588,-0.171466342,0.247123346,-0.321954943,18.20713392,13.44509991,-52.07983424
4.71E+12,0.04385376,1.4441986,6.439316,0.10903931,0.20339966,-0.20021057,19.007874,16.12091,-50.405884,0.109103015,0.912511918,7.674705129,-0.142867987,0.242262697,-0.307142261,18.28720793,13.71268092,-51.91243922
4.71E+12,-0.14674377,1.3690491,6.44812,0.10571289,0.20376587,-0.21351624,19.195557,15.888977,-50.46692,0.10257809,0.965680587,7.551166216,-0.117677257,0.238376393,-0.296449092,18.35927454,13.95350383,-51.7617837
4.71E+12,-0.35513306,1.2808228,6.6037445,0.10169983,0.19207764,-0.21505737,19.195557,15.888977,-50.46692,0.077645904,1.006017438,7.440861595,-0.095338243,0.234915341,-0.288155807,18.44290278,14.14705115,-51.63229733
4.71E+12,-0.54870605,1.231247,6.879959,0.09814453,0.16828918,-0.20671082,19.195557,15.888977,-50.46692,0.034368007,1.033497974,7.357149885,-0.075634435,0.230631571,-0.280845963,18.5181682,14.32124373,-51.51575959
4.71E+12,-0.5810394,1.2310944,7.2515717,0.09989929,0.1379242,-0.188797,19.195557,15.888977,-50.46692,-0.023939398,1.053272877,7.309430797,-0.058256539,0.224397332,-0.273432449,18.58590708,14.47801706,-51.41087563
4.71E+12,-0.5886383,1.3164215,7.5012207,0.11418152,0.10386658,-0.16223145,20.310974,14.518738,-50.76599,-0.079649399,1.071055029,7.303644887,-0.042440956,0.215750018,-0.264968904,18.64687208,14.61911305,-51.31648007
4.71E+12,-0.5963745,1.3499146,7.5770264,0.14581299,0.06503296,-0.12937927,20.310974,14.518738,-50.76599,-0.130548289,1.095591676,7.323402468,-0.026778708,0.204561675,-0.254695159,18.81328227,14.60907555,-51.26143106
4.71E+12,-0.5674896,1.3027954,7.504822,0.19039917,0.026565552,-0.09434509,20.310974,14.518738,-50.76599,-0.17713091,1.121023968,7.348764862,-0.009519538,0.190608803,-0.24216357,18.96305144,14.60004179,-51.21188696
4.71E+12,-0.44166565,1.357254,7.429077,0.2366333,-0.006820679,-0.06237793,20.310974,14.518738,-50.76599,-0.216166779,1.139201112,7.364370575,0.010472332,0.174204478,-0.227381722,19.0978437,14.59191141,-51.16729726
4.71E+12,-0.31575012,1.463089,7.3819427,0.27468872,-0.034576416,-0.031082153,18.83545,16.29181,-49.902344,-0.238716666,1.1610064,7.370841218,0.033088429,0.156101962,-0.210881343,19.21915673,14.58459407,-51.12716654
4.71E+12,-0.108047485,1.4609375,7.6458282,0.29135132,-0.057617188,-9.92E-04,18.83545,16.29181,-49.902344,-0.246420011,1.19121466,7.371951366,0.057248458,0.137034125,-0.192901424,19.18078605,14.75531566,-51.00468428
4.71E+12,0.04345703,1.5466766,8.0065,0.29455566,-0.07295227,0.020050049,18.83545,16.29181,-49.902344,-0.232582759,1.218186944,7.399339049,0.080658744,0.117568993,-0.173710463,19.14625245,14.9089651,-50.89445025
4.71E+12,0.001358032,1.7121277,8.16507,0.2932129,-0.08518982,0.032180786,18.83545,16.29181,-49.902344,-0.20497878,1.25103591,7.460055145,0.102048436,0.098516867,-0.154334412,19.1151722,15.04724959,-50.79523963
4.71E+12,0.082962036,1.6454163,8.294083,0.3005066,-0.09020996,0.035858154,18.962097,16.227722,-49.839783,-0.184345099,1.297145089,7.53055663,0.121164882,0.080146198,-0.135682892,19.08719998,15.17170563,-50.70595007
4.71E+12,0.1592865,1.6538391,8.376862,0.3130188,-0.08816528,0.03715515,18.962097,16.227722,-49.839783,-0.157614385,1.33197221,7.606909267,0.139099054,0.063110582,-0.118528788,19.07468969,15.27730727,-50.61933336
4.71E+12,0.08161926,1.6254272,8.3728485,0.32972717,-0.08944702,0.035507202,18.962097,16.227722,-49.839783,-0.125924297,1.364158899,7.68390454,0.156491029,0.047982996,-0.102960394,19.06343042,15.37234874,-50.54137832
4.71E+12,0.025558472,1.6087952,8.469955,0.34535217,-0.0897522,0.031448364,18.962097,16.227722,-49.839783,-0.105169941,1.390285729,7.752798936,0.173814643,0.034239995,-0.089113634,19.05329708,15.45788607,-50.47121879
4.71E+12,0.02116394,1.6498566,8.713593,0.35076904,-0.08175659,0.028259277,19.59076,15.667725,-49.908447,-0.0920971,1.412136676,7.824514543,0.190968396,0.021840775,-0.077057435,19.04417707,15.53486966,-50.40807521
4.71E+12,-0.04095459,1.6785889,9.08786,0.35050964,-0.07040405,0.027709961,19.59076,15.667725,-49.908447,-0.080770996,1.435908669,7.913422388,0.20694846,0.011481039,-0.066525763,19.09883536,15.54815519,-50.35811239
4.71E+12,-0.19403076,1.6183319,9.447952,0.352417,-0.061447144,0.02571106,19.59076,15.667725,-49.908447,-0.076789355,1.460176692,8.03086615,0.221304578,0.00329253,-0.057102191,19.14802782,15.56011217,-50.31314585
4.71E+12,-0.37501526,1.4967804,9.54509,0.3607788,-0.048583984,0.022491455,19.59076,15.667725,-49.908447,-0.088513496,1.475992213,8.172574735,0.23441582,-0.003181438,-0.048820866,19.19230104,15.57087346,-50.27267597
4.71E+12,-0.59347534,1.4230347,9.632111,0.37472534,-0.025039673,0.023422241,19.865417,14.575195,-51.24359,-0.117163672,1.478071031,8.309826261,0.247052118,-0.007721692,-0.041689634,19.23214694,15.58055861,-50.23625307
4.71E+12,-0.74697876,1.4095001,9.589233,0.37472534,-0.025039673,0.023422241,19.865417,14.575195,-51.24359,-0.164794839,1.472567398,8.442054735,0.25981944,-0.00945349,-0.035178446,19.29547394,15.48002225,-50.33698676
4.71E+12,-0.8623657,1.2775574,9.47702,0.4073944,0.03475952,0.04411316,19.865417,14.575195,-51.24359,-0.223013231,1.466260668,8.556772562,0.27131003,-0.011012109,-0.029318378,19.35246825,15.38953952,-50.42764709
4.71E+12,-0.8750305,1.2705994,9.224548,0.42367554,0.05908203,0.07203674,20.123291,14.575195,-50.990295,-0.286948478,1.447390342,8.648797305,0.284918467,-0.006434946,-0.021975224,19.40376312,15.30810507,-50.50924138
4.71E+12,-0.8384552,1.276825,9.048996,0.43641663,0.06555176,0.10501099,20.123291,14.575195,-50.990295,-0.34575668,1.429711247,8.706372375,0.298794175,0.000116752,-0.012574027,19.47571591,15.23481407,-50.55734674
4.71E+12,-0.86421204,1.3652649,8.870697,0.4432373,0.055252075,0.14004517,20.123291,14.575195,-50.990295,-0.395026532,1.414422623,8.740634737,0.31255642,0.006660253,-0.000815526,19.54047342,15.16885216,-50.60064157
4.71E+12,-0.81855774,1.4132996,8.749695,0.44076538,0.027740479,0.17686462,20.123291,14.575195,-50.990295,-0.441945083,1.40950685,8.753640964,0.325624508,0.011519435,0.013270544,19.59875518,15.10948644,-50.63960691
4.71E+12,-0.72354126,1.4080963,8.6635895,0.42674255,-0.010253906,0.20973206,20.202637,13.975525,-50.55237,-0.479606349,1.409886125,8.753246367,0.337138595,0.013141539,0.029629952,19.65120876,15.0560573,-50.67467572
4.71E+12,-0.57115173,1.3776398,8.786545,0.40576172,-0.055877686,0.23725891,20.202637,13.975525,-50.55237,-0.50399984,1.409707143,8.744280681,0.346098991,0.010801995,0.047640162,19.70635159,14.94800407,-50.66244515
4.71E+12,-0.37586975,1.4205322,8.933716,0.3762207,-0.11454773,0.26507568,20.202637,13.975525,-50.55237,-0.510715029,1.406500409,8.748507112,0.352065264,0.004134027,0.066602037,19.75598013,14.85075616,-50.65143763
4.71E+12,-0.072052,1.5995331,9.160797,0.34617615,-0.17790222,0.28404236,20.202637,13.975525,-50.55237,-0.497230501,1.407903588,8.767028001,0.354480807,-0.007734149,0.086449401,19.80064581,14.76323305,-50.64153087
4.71E+12,0.114608765,1.7887573,9.432678,0.313385,-0.24700928,0.296875,18.321228,12.34436,-51.411438,-0.454712651,1.427066539,8.806404901,0.353650342,-0.024750956,0.106208697,19.84084493,14.68446224,-50.63261478
4.71E+12,0.24057007,1.881012,9.762573,0.28033447,-0.31617737,0.29307556,18.321228,12.34436,-51.411438,-0.397780509,1.463235615,8.869032211,0.349623807,-0.046976788,0.125275328,19.68888324,14.45045202,-50.7104971
4.71E+12,0.32409668,1.8476105,10.300827,0.2447815,-0.3802185,0.2743683,18.321228,12.34436,-51.411438,-0.333945451,1.505013254,8.95838629,0.342694874,-0.073896847,0.142055351,19.55211772,14.23984282,-50.78059119
4.71E+12,0.22859192,1.746933,10.895676,0.20223999,-0.42803955,0.2450409,18.321228,12.34436,-51.411438,-0.268141238,1.539272978,9.092630361,0.332903536,-0.104529012,0.155286646,19.42902874,14.05029453,-50.84367587
4.71E+12,-0.02923584,1.5869293,11.4157715,0.14833069,-0.45095825,0.20729065,19.132996,12.289429,-51.04065,-0.218467922,1.56003898,9.272934925,0.319837182,-0.136880066,0.164262071,19.31824867,13.87970108,-50.90045209
4.71E+12,-0.19740295,1.3347015,12.067093,0.097473145,-0.44804382,0.17451477,19.132996,12.289429,-51.04065,-0.199544714,1.562728012,9.487218582,0.302686533,-0.168287884,0.168564929,19.2997234,13.72067387,-50.91447188
4.71E+12,-0.34547424,1.1456146,12.646317,0.046173096,-0.41351318,0.14987183,19.132996,12.289429,-51.04065,-0.199330538,1.539925361,9.745206024,0.282165194,-0.196263478,0.169159913,19.28305066,13.57754939,-50.92708969
4.71E+12,-0.48843384,0.98724365,13.07753,-9.00E-04,-0.35003662,0.1368103,19.132996,12.289429,-51.04065,-0.213944908,1.500494285,10.03531712,0.258565984,-0.217988448,0.167231105,19.2680452,13.44873735,-50.93844572
4.71E+12,-0.6671753,0.86772156,13.41774,-0.03981018,-0.2612152,0.13580322,19.873047,12.397766,-51.013184,-0.241393801,1.449169221,10.33953841,0.232619359,-0.231193265,0.164189024,19.25454028,13.33280651,-50.94866615
4.71E+12,-0.9864044,0.7364197,13.6323395,-0.068222046,-0.15458679,0.14454651,19.873047,12.397766,-51.013184,-0.283971951,1.391024455,10.64735857,0.205376405,-0.234195459,0.161350444,19.31639095,13.23930246,-50.95511793
4.71E+12,-1.2003479,0.62324524,13.604752,-0.0806427,-0.037475586,0.16345215,19.873047,12.397766,-51.013184,-0.354215196,1.32556398,10.94585666,0.17801656,-0.226234592,0.159670051,19.37205655,13.15514881,-50.96092454
4.71E+12,-1.2909698,0.62446594,13.256363,-0.07022095,0.0650177,0.19444275,19.873047,12.397766,-51.013184,-0.438828466,1.255332106,11.2117462,0.152150634,-0.207358691,0.16004826,19.4221556,13.07941053,-50.96615049
4.71E+12,-1.3067169,0.6973419,12.590088,-0.044281006,0.154953,0.23725891,17.805481,12.858582,-52.583313,-0.5240426,1.192245489,11.41620788,0.129913475,-0.180121052,0.163487709,19.46724474,13.01124608,-50.97085384
4.71E+12,-1.3580475,0.7665863,11.996689,-0.016418457,0.2287445,0.28849792,17.805481,12.858582,-52.583313,-0.60231003,1.14275513,11.53359589,0.112494027,-0.146613647,0.170864829,19.30106836,12.99597967,-51.13209975
4.71E+12,-1.3788147,0.8625946,11.557724,0.002059937,0.2772827,0.33903503,17.805481,12.858582,-52.583313,-0.677883777,1.105138247,11.5799052,0.099602779,-0.109077832,0.182628139,19.15150963,12.9822399,-51.27722108
4.71E+12,-1.2931213,1.0002899,11.135483,0.007522583,0.29911804,0.38597107,17.805481,12.858582,-52.583313,-0.747976869,1.080883883,11.57768708,0.089848495,-0.070441779,0.198268828,19.01690677,12.96987411,-51.40783027
4.71E+12,-1.0677948,1.2148285,10.886185,-0.001403809,0.29542542,0.43055725,18.392944,12.792969,-52.391052,-0.802491312,1.072824484,11.53346667,0.081615903,-0.033485797,0.217039052,18.89576419,12.9587449,-51.52537854
4.71E+12,-0.76737976,1.4904327,10.833008,-0.021896362,0.27114868,0.46936035,18.392944,12.792969,-52.391052,-0.829021661,1.087024886,11.4687385,0.073313932,-0.000594675,0.238390872,18.84548217,12.94216731,-51.61194589
4.71E+12,-0.5944977,1.7242737,10.892029,-0.052215576,0.23103333,0.49554443,18.392944,12.792969,-52.391052,-0.822857471,1.127365667,11.40516545,0.063792903,0.02657966,0.26148782,18.80022835,12.92724748,-51.6898565
4.71E+12,-0.39163208,1.9321289,11.058777,-0.08929443,0.1826477,0.5043793,18.392944,12.792969,-52.391052,-0.800021494,1.187056471,11.35385181,0.052192055,0.047025027,0.284893481,18.75949992,12.91381963,-51.75997605
4.71E+12,-0.17381287,2.0613098,11.167007,-0.1262207,0.1307373,0.49803162,19.351196,12.957764,-52.0813,-0.759182552,1.261563713,11.32434433,0.038043406,0.060587294,0.306842063,18.72284433,12.90173457,-51.82308365
4.71E+12,-0.011428833,2.1030731,11.16803,-0.15887451,0.070236206,0.47338867,19.351196,12.957764,-52.0813,-0.700645584,1.341538322,11.30861059,0.021616996,0.067602295,0.325961018,18.78567949,12.90733751,-51.84890528
4.71E+12,0.13064575,2.099121,11.23114,-0.18577576,0.007492065,0.43865967,19.351196,12.957764,-52.0813,-0.631723909,1.4176918,11.29455254,0.003567845,0.067865686,0.340703783,18.84223114,12.91238016,-51.87214475
4.71E+12,0.10934448,2.113739,11.423553,-0.2146759,-0.048965454,0.39920044,19.351196,12.957764,-52.0813,-0.555486943,1.48583472,11.28821128,-0.015366515,0.061828324,0.350499372,18.89312763,12.91691855,-51.89306028
4.71E+12,-0.08706665,2.0085144,11.581329,-0.2515869,-0.10122681,0.35136414,19.351196,13.374329,-52.0813,-0.489003801,1.548625148,11.30174545,-0.035297454,0.050748946,0.355369479,18.93893447,12.92100309,-51.91188425
4.71E+12,-0.25881958,1.8117523,11.772339,-0.29405212,-0.14433289,0.2979889,19.351196,13.374329,-52.0813,-0.448810086,1.594614073,11.32970381,-0.056926398,0.035551371,0.354968945,18.98016062,12.96633568,-51.92882582
4.71E+12,-0.49127197,1.5063019,12.176392,-0.33624268,-0.17562866,0.25167847,19.351196,13.374329,-52.0813,-0.429811035,1.616327896,11.37396733,-0.080638971,0.017562945,0.349270941,19.01726416,13.00713501,-51.94407324
4.71E+12,-0.6487427,1.1585846,12.722092,-0.38006592,-0.20643616,0.21063232,19.351196,13.374329,-52.0813,-0.435957129,1.605325296,11.45420979,-0.106199341,-0.001756216,0.339511693,19.05065734,13.04385441,-51.95779592
4.71E+12,-0.83314514,0.8603821,13.234573,-0.4134369,-0.24082947,0.18171692,19.963074,12.149048,-51.930237,-0.457235686,1.560651227,11.58099802,-0.133585999,-0.02222421,0.326623756,19.08071121,13.07690187,-51.97014633
4.71E+12,-0.9920502,0.61546326,13.664017,-0.42771912,-0.2722168,0.16635132,19.963074,12.149048,-51.930237,-0.494826631,1.490624314,11.74635551,-0.161571089,-0.044084736,0.312133072,19.16894749,12.98411648,-51.96615539
4.71E+12,-1.090271,0.48516846,13.964066,-0.4228058,-0.2878418,0.16442871,19.963074,12.149048,-51.930237,-0.544548988,1.403108209,11.93812166,-0.188185892,-0.066897943,0.297554897,19.24836014,12.90060964,-51.96256355
4.71E+12,-1.1360168,0.4045105,14.082306,-0.39987183,-0.2875824,0.17590332,19.963074,12.149048,-51.930237,-0.599121189,1.311314234,12.1407161,-0.211647883,-0.088992328,0.284242279,19.31983152,12.82545347,-51.9593309
4.71E+12,-1.1735077,0.179245,14.144592,-0.364563,-0.27372742,0.19360352,19.621277,11.4151,-51.437378,-0.65281075,1.22063386,12.33487509,-0.230470278,-0.108851336,0.273408383,19.38415577,12.75781292,-51.95642151
4.71E+12,-1.2007904,0.21400452,14.059113,-0.31796265,-0.24143982,0.2164154,19.621277,11.4151,-51.437378,-0.704880445,1.116494974,12.51584678,-0.24387955,-0.125338944,0.265427896,19.40786789,12.62354163,-51.90451716
4.71E+12,-1.2576447,0.10948181,13.709198,-0.2669983,-0.20045471,0.24645996,19.621277,11.4151,-51.437378,-0.754471441,1.026245929,12.6701734,-0.25128786,-0.136949032,0.260526647,19.42920881,12.50269747,-51.85780324
4.71E+12,-1.1614532,0.040130615,13.2148285,-0.20960999,-0.15182495,0.27900696,19.621277,11.4151,-51.437378,-0.804788767,0.934569517,12.77407586,-0.252858904,-0.143299599,0.259119978,19.44841562,12.39393772,-51.81576072
4.71E+12,-0.97372437,0.10227966,12.745392,-0.16014099,-0.08868408,0.31503296,18.321228,12.34436,-51.075745,-0.84045521,0.845125627,12.81815112,-0.248534013,-0.144152134,0.261108676,19.46570176,12.29605395,-51.77792245
4.71E+12,-0.86021423,0.24757385,12.193726,-0.16014099,-0.08868408,0.31503296,18.321228,12.34436,-51.075745,-0.853782126,0.77084103,12.81087521,-0.23969471,-0.138605329,0.266501105,19.35125439,12.30088455,-51.7077047
4.71E+12,-0.6501007,0.4544983,11.433228,-0.0831604,0.047058105,0.38986206,18.321228,12.34436,-51.075745,-0.854425336,0.718514312,12.74916029,-0.231739338,-0.133613204,0.27135429,19.24825175,12.3052321,-51.64450873
4.71E+12,-0.35646057,0.7244415,10.79245,-0.06715393,0.1395874,0.4219818,18.232727,12.080383,-50.646973,-0.833992873,0.692112711,12.61756706,-0.216881445,-0.115546073,0.283205067,19.15554937,12.30914489,-51.58763236
4.71E+12,-0.21818542,0.9046173,10.223434,-0.06726074,0.2214508,0.44047546,18.232727,12.080383,-50.646973,-0.786239643,0.69534559,12.43505536,-0.201908693,-0.090032726,0.29708274,19.06326714,12.2862687,-51.49356642
4.71E+12,-0.15403748,1.0568085,9.753067,-0.08078003,0.28668213,0.44433594,18.232727,12.080383,-50.646973,-0.72943422,0.716272761,12.21389322,-0.188443898,-0.058884373,0.311422012,18.98021312,12.26568013,-51.40890708
4.71E+12,-0.17471313,1.1101685,9.331345,-0.09716797,0.3301239,0.43338013,18.232727,12.080383,-50.646973,-0.671894546,0.750326335,11.9678106,-0.177677511,-0.024327723,0.324713405,18.90546451,12.24715042,-51.33271367
