timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
7.20E+12,-0.21980286,0.08453369,9.6465,0.001876831,-0.002166748,-3.66E-04,-13.171387,17.99469,-46.966553,-0.239451116,0.06417527,9.633253172,0.000841261,-0.002129083,-0.000873269,-12.58460263,18.05533422,-46.2204867
7.20E+12,-0.26298523,0.049728394,9.643509,8.54E-04,-0.002166748,-4.27E-04,-13.171387,17.99469,-46.966553,-0.23748629,0.066211112,9.634577855,0.000944818,-0.00213285,-0.000822563,-12.64328107,18.0492698,-46.29509333
7.20E+12,-0.24058533,0.0925293,9.646622,-3.20E-04,-0.002166748,-0.001251221,-13.171387,17.99469,-46.966553,-0.240036184,0.06456284,9.635470969,0.000935785,-0.00213624,-0.000783032,-12.69609166,18.04381182,-46.3622393
7.20E+12,-0.22221375,0.06858826,9.670563,-0.001205444,-0.001968384,-3.66E-04,-13.465881,18.482971,-46.870422,-0.240091099,0.067359486,9.636586072,0.000810163,-0.002139291,-0.000829851,-12.74362119,18.03889964,-46.42267067
7.20E+12,-0.2388916,0.07858276,9.643158,-0.001205444,-8.85E-04,-3.66E-04,-13.465881,18.482971,-46.870422,-0.238303364,0.067482364,9.639983765,0.000608603,-0.0021222,-0.000783487,-12.81584718,18.08330677,-46.4674458
7.20E+12,-0.26463318,0.036758423,9.627457,-9.61E-04,-2.90E-04,-6.10E-04,-13.465881,18.482971,-46.870422,-0.238362187,0.068592403,9.640301189,0.000427198,-0.001998481,-0.000741759,-12.88085056,18.1232732,-46.50774342
7.20E+12,-0.22039795,0.07318115,9.591644,-1.37E-04,-0.001098633,-0.001434326,-13.465881,18.482971,-46.870422,-0.240989287,0.065409005,9.63901677,0.000288348,-0.001827624,-0.000728618,-12.9393536,18.15924298,-46.54401128
7.20E+12,-0.24481201,0.0798645,9.613541,9.16E-05,-0.001342773,-0.001434326,-13.830566,19.233704,-46.57898,-0.238930153,0.06618622,9.634279493,0.00024578,-0.001754725,-0.000799189,-12.99200634,18.19161578,-46.57665235
7.20E+12,-0.2348938,0.07115173,9.630981,5.95E-04,-0.002166748,-0.001434326,-13.830566,19.233704,-46.57898,-0.239518339,0.067554048,9.632205643,0.000230357,-0.00171353,-0.000862703,-13.07586231,18.2958246,-46.57688511
7.20E+12,-0.22393799,0.060150146,9.606644,-1.37E-04,-0.002166748,-0.001785278,-13.830566,19.233704,-46.57898,-0.239055885,0.067913816,9.632083179,0.000266831,-0.001758852,-0.000919865,-13.15133268,18.38961254,-46.5770946
7.20E+12,-0.25213623,0.06272888,9.598068,-1.37E-04,-0.002166748,-0.002120972,-13.830566,19.233704,-46.57898,-0.237544095,0.067137449,9.629539261,0.000226415,-0.001799642,-0.001006406,-13.21925601,18.47402169,-46.57728314
7.20E+12,-0.25767517,0.07594299,9.572281,2.59E-04,-0.002578735,-0.001434326,-12.998962,18.165588,-46.463013,-0.239003309,0.066696592,9.626392135,0.00019004,-0.001836352,-0.001117863,-13.28038701,18.54998992,-46.57745283
7.20E+12,-0.2712555,0.08467102,9.600662,5.34E-04,-0.002456665,-0.001037598,-12.998962,18.165588,-46.463013,-0.240870495,0.067621232,9.620981022,0.000196976,-0.00191059,-0.001149509,-13.25224451,18.51154973,-46.56600885
7.20E+12,-0.22773743,0.038238525,9.599747,-5.34E-04,-0.001098633,-7.48E-04,-12.998962,18.165588,-46.463013,-0.243908995,0.069326211,9.618949119,0.000230684,-0.001965198,-0.001138318,-13.22691626,18.47695355,-46.55570926
7.20E+12,-0.2340393,0.030731201,9.61821,-2.59E-04,-0.001586914,-9.46E-04,-12.998962,18.165588,-46.463013,-0.242291839,0.066217442,9.617028907,0.00015421,-0.001878541,-0.001099254,-13.20412083,18.445817,-46.54643964
7.20E+12,-0.2534027,0.035324097,9.607712,9.31E-04,-0.002166748,-3.66E-04,-13.427734,18.226624,-46.76056,-0.241466585,0.062668818,9.617147017,0.000112849,-0.001849379,-0.001083933,-13.18360495,18.4177941,-46.53809697
7.20E+12,-0.2462616,0.056167603,9.596054,3.97E-04,-0.002700806,-8.85E-04,-13.427734,18.226624,-46.76056,-0.242660196,0.059934346,9.616203515,0.000194643,-0.001881116,-0.001012161,-13.20801785,18.39867709,-46.56034327
7.20E+12,-0.25341797,0.06387329,9.64679,9.77E-04,-0.002685547,-0.001434326,-13.427734,18.226624,-46.76056,-0.243020337,0.059557672,9.614188564,0.000214852,-0.001963085,-0.000999446,-13.22998947,18.38147178,-46.58036495
7.20E+12,-0.25550842,0.056640625,9.604294,0.002532959,-0.00163269,-0.001968384,-13.427734,18.226624,-46.76056,-0.2440601,0.059989233,9.617448707,0.000291023,-0.002035331,-0.001042934,-13.24976392,18.365987,-46.59838445
7.20E+12,-0.25497437,0.06283569,9.595535,0.002487183,-5.34E-04,-0.001358032,-13.876343,18.533325,-47.23816,-0.245204932,0.059654373,9.616133236,0.000515216,-0.001995067,-0.001135479,-13.26756093,18.3520507,-46.61460201
7.20E+12,-0.2437439,0.078933716,9.662369,0.001998901,-6.71E-04,-3.66E-04,-13.876343,18.533325,-47.23816,-0.246181876,0.059972504,9.614073413,0.000712413,-0.001848966,-0.001157734,-13.32843914,18.37017813,-46.67695781
7.20E+12,-0.2781372,0.06555176,9.685608,6.71E-04,-0.001098633,-0.001022339,-13.876343,18.533325,-47.23816,-0.245938078,0.061868626,9.618902972,0.000841062,-0.001731208,-0.001078582,-13.38322952,18.38649282,-46.73307803
7.20E+12,-0.2801361,0.066986084,9.626572,5.34E-04,-0.001098633,-0.002105713,-13.876343,18.533325,-47.23816,-0.24915799,0.062236939,9.625573474,0.000824094,-0.00166795,-0.001072958,-13.43254087,18.40117604,-46.78358622
7.20E+12,-0.2597351,0.053771973,9.599701,9.31E-04,-0.001815796,-0.001785278,-13.342285,18.852234,-47.1344,-0.252255801,0.062711853,9.625673327,0.000795091,-0.001611019,-0.001176233,-13.47692108,18.41439093,-46.8290436
7.20E+12,-0.25291443,0.0539093,9.590027,2.44E-04,-0.001495361,-0.002105713,-13.342285,18.852234,-47.1344,-0.253003731,0.061817865,9.623076094,0.00080866,-0.001631496,-0.001237138,-13.46345747,18.45817524,-46.85957924
7.20E+12,-0.24002075,0.07823181,9.626389,0.001312256,-0.002563477,-0.001037598,-13.342285,18.852234,-47.1344,-0.252994801,0.061027009,9.619771185,0.000752208,-0.001617883,-0.001323995,-13.45134023,18.49758112,-46.88706132
