timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
8.05E+12,-0.07136536,2.6307526,8.754959,0.14006042,0.12930298,0.049545288,15.615845,-19.98291,-46.99402,-0.108529368,1.962635238,8.882794285,0.096793598,0.194464187,-0.033098598,15.50450425,-20.78595096,-47.6226723
8.05E+12,0.18127441,2.7631836,8.552612,0.13270569,0.10064697,0.061264038,15.615845,-19.98291,-46.99402,-0.104812968,2.029446974,8.870010756,0.10112028,0.187948066,-0.024834209,15.51563833,-20.70564687,-47.55980707
8.05E+12,0.36480713,2.8802032,8.35939,0.12998962,0.09555054,0.07131958,15.615845,-19.98291,-46.99402,-0.07620423,2.102820637,8.838270881,0.104278821,0.179217957,-0.016224384,15.52565899,-20.63337318,-47.50322837
8.05E+12,0.46229553,2.9061584,8.39061,0.121917725,0.105148315,0.070373535,15.615845,-19.98291,-46.99402,-0.032103094,2.180558893,8.790382793,0.106849901,0.170851215,-0.007469988,15.53467759,-20.56832686,-47.45230753
8.05E+12,0.529068,2.979782,8.5327,0.10151672,0.10601807,0.062683105,16.508484,-21.835327,-46.446228,0.017336769,2.253118844,8.750405513,0.108356684,0.164280925,0.000314364,15.54279434,-20.50978518,-47.40647878
8.05E+12,0.5686035,3.081009,8.734894,0.07092285,0.095687866,0.04307556,16.508484,-21.835327,-46.446228,0.068509892,2.325785159,8.728634962,0.107672687,0.15845464,0.006551238,15.6393633,-20.64233936,-47.3104537
8.05E+12,0.47990417,3.093216,8.723099,0.047805786,0.09005737,0.01499939,16.508484,-21.835327,-46.446228,0.118519252,2.401307543,8.729260866,0.103997704,0.152177962,0.010203671,15.72627537,-20.76163812,-47.22403113
8.05E+12,0.38786316,3.0156403,8.724747,0.025878906,0.09768677,-0.015563965,16.23993,-21.025085,-45.9198,0.154657744,2.470498389,8.728644679,0.098378512,0.145965903,0.010683243,15.80449623,-20.86900701,-47.14625082
8.05E+12,0.2516327,2.8913116,8.703125,0.002822876,0.11653137,-0.041763306,16.23993,-21.025085,-45.9198,0.177978286,2.52501258,8.728254911,0.091128551,0.14113799,0.008058522,15.84803961,-20.88461481,-47.02360573
8.05E+12,0.15890503,2.8439636,8.649063,-0.02230835,0.14147949,-0.06518555,16.23993,-21.025085,-45.9198,0.185343727,2.561642482,8.72574192,0.082297984,0.138677328,0.003076339,15.88722865,-20.89866183,-46.91322516
8.05E+12,0.046875,2.8140259,8.616455,-0.04664612,0.16273499,-0.07829285,16.23993,-21.025085,-45.9198,0.182699858,2.589874594,8.718074028,0.07183735,0.138957544,-0.00374985,15.92249878,-20.91130415,-46.81388264
8.05E+12,0.011444092,2.8695526,8.620712,-0.07435608,0.1794281,-0.08276367,16.511536,-21.025085,-46.0968,0.169117372,2.612289725,8.707912125,0.059989003,0.141335289,-0.01120415,15.95424191,-20.92268223,-46.72447438
8.05E+12,-0.03590393,2.9330292,8.619247,-0.095703125,0.18515015,-0.08439636,16.511536,-21.025085,-46.0968,0.153350044,2.638016012,8.699192113,0.046554495,0.14514457,-0.018360102,16.00997132,-20.93292251,-46.66170694
8.05E+12,6.71E-04,2.98143,8.584702,-0.112213135,0.17567444,-0.08255005,16.511536,-21.025085,-46.0968,0.134424646,2.667517331,8.691197602,0.032328733,0.149145128,-0.024963728,16.06012778,-20.94213876,-46.60521625
